,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
10,81740239,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-07 02:52:14,2021-01-07 02:52:24,0.584310472012,0.407135844231,1,0.699291080236,-1,-0.953000238538,2021-01-07 02:55:44,安徽长城军工股份有限公司关于持股5%以上股东减持后持股比例低于5%的提示性公告,本次权益变动系湖南高新创投根据公司于2020年11月28日披露的《长城军工关于股东减持股份计划公告》实施减持。,,,证券时报网,"安徽,长城军工,股份,有限公司,持股,5%,以上,股东,减持,后,持股,比例,低于,5%,提示性,公告","本次,权益,变动,系,湖南,高新,创投,公司,2020,年,11,月,28,日,披露,长城军工,股东,减持,股份,计划,公告,实施,减持"
11,81746185,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-07 07:52:54,2021-01-07 07:53:11,1.70289622474e-05,0.999978661537,2,0.999987176018,0,0.010597512871,2021-01-07 07:53:12,长城军工(601606)融资融券信息(01-06),长城军工2021年1月6日融资净买额6，464，554元，融券余额234，315，966元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,06","长城军工,2021,年,1,月,6,日,融资,净买额,6,464,554,元,融券,余额,234,315,966,元"
12,81746624,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-07 07:56:53,2021-01-07 07:56:55,0.024614777416,0.77751994133,2,0.789827330038,1,0.837671773136,2021-01-07 07:57:01,长城军工：连续4日融资净买入累计1804.95万元（01-06）,2021年1月6日长城军工连续4日融资净买入累计1804.95万元,东方财富Choice数据,财智星,东方财富网,"长城军工,连续,4,日,融资,净,买入,累计,1804.95,万元,01,06","2021,年,1,月,6,日,长城军工,连续,4,日,融资,净,买入,累计,1804.95,万元"
13,81747584,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-07 08:05:29,2021-01-07 08:05:50,0.000550240045413,0.999134004116,2,0.999409124139,1,0.58445725143,2021-01-07 08:05:54,长城军工：1月6日融资净买入646.46万元 环比增加18.07%,1月6日融资买入4192.28万元，融资偿还3545.83万元，融资净买入646.46万元，当前融资余额为2.34亿元。长城军工1月6日融资融券余额较昨日增加663.04万元至2.36亿元。,同花顺金融研究中心,,同花顺,"长城军工,1,月,6,日,融资,净,买入,646.46,万元,环比,增加,18.07%","1,月,6,日,融资,买入,4192.28,万元,融资,偿还,3545.83,万元,融资,净,买入,646.46,万元,当前,融资,余额,2.34,亿元,长城军工,1,月,6,日,融资,融券,余额,昨日,增加,663.04,万元,2.36,亿元"
14,81763647,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-07 10:47:33,2021-01-07 10:47:35,0.996116518974,0.00139673484955,1,0.499454994337,-1,-0.673103427887,2021-01-07 10:47:35,长城军工盘中异动 股价跳水5.05%,2021年01月07日早盘10时37分，长城军工出现异动，股价大幅下跌5.05%。最新的三季报显示，该股于2020年9月30日实现稀释每股收益0.00元，营业利润478.43万元，基本每股收益0.00元。,自选股智能写手,,腾讯网,"长城军工,盘中,异动,股价,跳水,5.05%","2021,年,01,月,07,日,早盘,10,时,37,分,长城军工,出现,异动,股价,大幅,下跌,5.05%,最新,三,季报,显示,股于,2020,年,9,月,30,日,实现,稀释,每股,收益,0.00,元,营业,利润,478.43,万元,基本,每股,收益,0.00,元"
15,81818560,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-08 08:01:18,2021-01-08 08:01:28,1.38040913953e-05,0.999983310699,2,0.999990212745,0,0.0100925177336,2021-01-08 08:01:30,长城军工(601606)融资融券信息(01-07),长城军工2021年1月7日融资净买额17，393，369元，融券余额251，923，165元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,07","长城军工,2021,年,1,月,7,日,融资,净买额,17,393,369,元,融券,余额,251,923,165,元"
16,81828628,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-08 09:47:46,2021-01-08 09:47:48,0.01246078033,0.986225366592,2,0.992455756757,0,-0.0293399021029,2021-01-08 09:47:50,长城军工1月8日加速下跌,长城军工盘中加速下跌，5分钟内跌幅超过2%，截至9点36分，报12元，成交1568.59万元，换手率0.43%。,东方财富Choice数据,,东方财富网,"长城军工,1,月,8,日,加速,下跌","长城军工,盘中,加速,下跌,5,分钟,内,跌幅,超过,2%,截至,9,点,36,分,报,12,元,成交,1568.59,万元,换手率,0.43%"
17,81889932,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-09 07:59:18,2021-01-09 07:59:25,0.0772481635213,0.50350767374,2,0.542131755501,0,-0.0188383281231,2021-01-09 08:59:26,长城军工：融资净偿还47.52万元，融资余额2.51亿元（01-08）,2021年1月8日长城军工融资净偿还47.52万元，融资余额2.51亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,偿还,47.52,万元,融资,余额,2.51,亿元,01,08","2021,年,1,月,8,日,长城军工,融资,净,偿还,47.52,万元,融资,余额,2.51,亿元"
18,81926908,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-11 08:04:42,2021-01-11 08:05:00,0.000755785848014,0.998697459698,2,0.999075352622,1,0.572747603059,2021-01-11 08:05:05,长城军工：1月8日融资净偿还47.52万元 上一交易日净买入1739.34万元,1月8日融资买入1432.17万元，融资偿还1479.69万元，融资净偿还47.52万元，当前融资余额为2.51亿元。长城军工1月8日融资融券余额较昨日减少120.40万元至2.52亿元。,同花顺金融研究中心,,同花顺,"长城军工,1,月,8,日,融资,净,偿还,47.52,万元,上,交易日,净,买入,1739.34,万元","1,月,8,日,融资,买入,1432.17,万元,融资,偿还,1479.69,万元,融资,净,偿还,47.52,万元,当前,融资,余额,2.51,亿元,长城军工,1,月,8,日,融资,融券,余额,昨日,减少,120.40,万元,2.52,亿元"
19,82001546,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-12 07:56:08,2021-01-12 07:56:09,2.99365347018e-05,0.999960422516,2,0.999975390783,0,-0.00290270000696,2021-01-12 07:56:23,长城军工(601606)融资融券信息(01-11),长城军工2021年1月11日融资净买额-6，223，582元，融券余额241，420，224元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,11","长城军工,2021,年,1,月,11,日,融资,净买额,6,223,582,元,融券,余额,241,420,224,元"
20,82002717,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-12 08:05:33,2021-01-12 08:05:36,0.0772481635213,0.50350767374,2,0.542131755501,0,-0.0188383281231,2021-01-12 08:05:39,长城军工：融资净偿还622.36万元，融资余额2.41亿元（01-11）,2021年1月11日长城军工融资净偿还622.36万元，融资余额2.41亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,偿还,622.36,万元,融资,余额,2.41,亿元,01,11","2021,年,1,月,11,日,长城军工,融资,净,偿还,622.36,万元,融资,余额,2.41,亿元"
21,82018044,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-12 10:39:28,2021-01-12 10:39:29,0.982329905033,0.0165599174798,1,0.507724869996,1,0.653351294994,2021-01-12 10:39:30,长城军工盘中异动 股价拉升5.26%,2021年01月12日早盘09时48分，长城军工出现异动，股价大幅拉升5.26%。最新的三季报显示，该股于2020年9月30日实现稀释每股收益0.00元，营业利润478.43万元，基本每股收益0.00元。,自选股智能写手,,腾讯网,"长城军工,盘中,异动,股价,拉升,5.26%","2021,年,01,月,12,日,早盘,09,时,48,分,长城军工,出现,异动,股价,大幅,拉升,5.26%,最新,三,季报,显示,股于,2020,年,9,月,30,日,实现,稀释,每股,收益,0.00,元,营业,利润,478.43,万元,基本,每股,收益,0.00,元"
22,82072817,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-13 07:51:15,2021-01-13 07:51:27,0.0782140865922,0.514430165291,2,0.553537208587,1,0.670395322144,2021-01-13 07:51:32,长城军工：融资净买入261.9万元，融资余额2.44亿元（01-12）,2021年1月12日长城军工融资净买入261.9万元，融资余额2.44亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,买入,261.9,万元,融资,余额,2.44,亿元,01,12","2021,年,1,月,12,日,长城军工,融资,净,买入,261.9,万元,融资,余额,2.44,亿元"
23,82073734,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-13 07:59:42,2021-01-13 07:59:43,2.81577977148e-05,0.999971032143,2,0.999985111041,0,-0.00224399715662,2021-01-13 07:59:48,长城军工(601606)融资融券信息(01-12),长城军工2021年1月12日融资净买额2，619，035元，融券余额244，039，259元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,12","长城军工,2021,年,1,月,12,日,融资,净买额,2,619,035,元,融券,余额,244,039,259,元"
24,82145535,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-14 07:46:38,2021-01-14 07:46:46,0.0772481635213,0.50350767374,2,0.542131755501,0,-0.0188383281231,2021-01-14 07:46:55,长城军工：融资净偿还310.73万元，融资余额2.41亿元（01-13）,2021年1月13日长城军工融资净偿还310.73万元，融资余额2.41亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,偿还,310.73,万元,融资,余额,2.41,亿元,01,13","2021,年,1,月,13,日,长城军工,融资,净,偿还,310.73,万元,融资,余额,2.41,亿元"
25,82147528,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-14 08:03:20,2021-01-14 08:03:38,2.84050911432e-05,0.999964237213,2,0.999978439759,0,-0.00277943611145,2021-01-14 08:03:43,长城军工(601606)融资融券信息(01-13),长城军工2021年1月13日融资净买额-3，107，255元，融券余额240，932，004元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,13","长城军工,2021,年,1,月,13,日,融资,净买额,3,107,255,元,融券,余额,240,932,004,元"
26,82147772,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-14 08:06:02,2021-01-14 08:06:53,0.000752140360419,0.998698830605,2,0.999074900785,1,0.592169801891,2021-01-14 08:07:01,长城军工：1月13日融资净偿还310.73万元 上一交易日净买入261.90万元,1月13日融资买入2366.12万元，融资偿还2676.84万元，融资净偿还310.73万元，当前融资余额为2.41亿元。长城军工1月13日融资融券余额较昨日增加306.57万元至2.48亿元。,同花顺金融研究中心,,同花顺,"长城军工,1,月,13,日,融资,净,偿还,310.73,万元,上,交易日,净,买入,261.90,万元","1,月,13,日,融资,买入,2366.12,万元,融资,偿还,2676.84,万元,融资,净,偿还,310.73,万元,当前,融资,余额,2.41,亿元,长城军工,1,月,13,日,融资,融券,余额,昨日,增加,306.57,万元,2.48,亿元"
27,82184311,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-14 15:47:53,2021-01-14 15:47:54,0.000625948829111,0.999355256557,2,0.999668230972,0,0.0280957490206,2021-01-14 15:47:58,长城军工(601606.SH)：安徽国资委将控股股东10%国有股权无偿划转至省财政厅,格隆汇1月14日丨长城军工宣布，公司近日收到控股股东安徽军工集团控股有限公司的通知。该次无偿划转前，安徽省国资委持有军工集团100%股权，军工集团持有公司58.89%股份，为公司控股股东，安徽省国资委为公司实际控制人。,格隆汇,,金融界,"长城军工,601606,SH,安徽,国资委,控股,股东,10%,国有,股权,无偿,划转,至省,财政厅","格隆汇,1,月,14,日,长城军工,宣布,公司,近日,收到,控股,股东,安徽,军工,集团,控股,有限公司,通知,该次,无偿,划转,前,安徽省,国资委,持有,军工,集团,100%,股权,军工,集团,持有,公司,58.89%,股份,公司,控股,股东,安徽省,国资委,公司,实际,控制,人"
28,82185654,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-14 16:07:24,2021-01-14 16:07:38,0.654284000397,0.0145982336253,1,0.341740233824,0,-0.0460793554783,2021-01-14 16:07:42,长城军工：安徽国资委将控股股东10%国有股权无偿划转至省财政厅,长城军工发布公告称，公司近日收到控股股东安徽军工集团控股有限公司的通知。该次无偿划转前，安徽省国资委持有军工集团100%股权，军工集团持有公司58.89%股份，为公司控股股东，安徽省国资委为公司实际控制人。,同花顺综合,,同花顺,"长城军工,安徽,国资委,控股,股东,10%,国有,股权,无偿,划转,至省,财政厅","长城军工,发布公告,称,公司,近日,收到,控股,股东,安徽,军工,集团,控股,有限公司,通知,该次,无偿,划转,前,安徽省,国资委,持有,军工,集团,100%,股权,军工,集团,持有,公司,58.89%,股份,公司,控股,股东,安徽省,国资委,公司,实际,控制,人"
29,82211908,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 02:16:30,2021-01-15 02:16:41,0.0469985492527,0.91794770956,2,0.941446984187,0,-0.00334484577179,2021-01-15 02:18:21,安徽长城军工股份有限公司关于控股股东10%国有股权无偿划转的公告,本次无偿划转前，安徽省国资委持有军工集团100%股权，军工集团持有公司58.89%股份，为公司控股股东，安徽省国资委为公司实际控制人。,,,证券时报网,"安徽,长城军工,股份,有限公司,控股,股东,10%,国有,股权,无偿,划转,公告","本次,无偿,划转,前,安徽省,国资委,持有,军工,集团,100%,股权,军工,集团,持有,公司,58.89%,股份,公司,控股,股东,安徽省,国资委,公司,实际,控制,人"
30,82217361,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 07:52:36,2021-01-15 07:52:39,0.0772481635213,0.50350767374,2,0.542131755501,0,-0.0188383281231,2021-01-15 07:52:42,长城军工：融资净偿还966.13万元，融资余额2.31亿元（01-14）,2021年1月14日长城军工融资净偿还966.13万元，融资余额2.31亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,偿还,966.13,万元,融资,余额,2.31,亿元,01,14","2021,年,1,月,14,日,长城军工,融资,净,偿还,966.13,万元,融资,余额,2.31,亿元"
31,82253866,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 15:44:19,2021-01-15 15:44:21,0.382846146822,0.616635322571,2,0.808058395982,1,0.706784591079,2021-01-15 15:44:23,长城军工(601606.SH)及子公司1月初以来收到政府补助1629.77万元,长城军工(601606.SH)及子公司1月初以来收到政府补助1629.77万元,格隆汇,,金融界,"长城军工,601606,SH,子公司,1,月初,以来,收到,政府,补助,1629.77,万元","长城军工,601606,SH,子公司,1,月初,以来,收到,政府,补助,1629.77,万元"
32,82254206,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 15:48:13,2021-01-15 15:48:14,0.960215866566,0.0378306396306,1,0.517938572913,1,0.868767102063,2021-01-15 15:48:14,长城军工：公司及子公司1月初以来收到政府补助1629.77万元,长城军工近期的平均成本为11.71元，股价在成本上方运行。空头行情中，目前正处于反弹阶段，投资者可适当关注。该公司运营状况尚可，暂时未获得多数机构的显著认同，后续可继续关注。,同花顺综合,,同花顺,"长城军工,公司,子公司,1,月初,以来,收到,政府,补助,1629.77,万元","长城军工,近期,平均,成本,11.71,元,股价,成本,上方,运行,空头,行情,中,目前,正,处于,反弹,阶段,投资者,适当,关注,公司,运营,状况,尚可,暂时,未,获得,多数,机构,显著,认同,后续,继续,关注"
33,82254778,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 15:55:08,2021-01-15 15:55:42,0.840799868107,0.158078432083,1,0.578478366137,1,0.981754251942,2021-01-15 15:55:45,长城军工：公司及其下属子公司获得政府补助共计1629.77万元,2019年年报显示，长城军工的主营业务为军品、民品，占营收比例分别为：67.02%、30.15%。长城军工的总经理是何勇，男，57岁，中国国籍，无境外永久居留权，在职研究生学历，工程师。,每日经济新闻,,新浪财经,"长城军工,公司,下属,子公司,获得,政府,补助,共计,1629.77,万元","2019,年,年报,显示,长城军工,主营业务,军品,民品,占营收,比例,分别,67.02%,30.15%,长城军工,总经理,何勇,男,57,岁,中国,国籍,无,境外,永久,居留权,在职,研究生,学历,工程师"
34,82256124,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-15 16:11:41,2021-01-15 16:11:49,0.00179399678018,0.998076915741,2,0.998973914131,1,0.823510628939,2021-01-15 16:11:50,长城军工：累计收到政府补助1629.77万元,长城军工1月15日盘后公告，2020年1月1日至本公告日，公司及多家下属子公司累计收到政府各类补助共计1629.77万元，其中收到与资产相关的政府补助为317.1万元，与收益相关的政府补助为1312.67万元。,中国证券报·中证网,,腾讯网,"长城军工,累计,收到,政府,补助,1629.77,万元","长城军工,1,月,15,日盘,后,公告,2020,年,1,月,1,日至本,公告日,公司,多家,下属,子公司,累计,收到,政府,各类,补助,共计,1629.77,万元,收到,资产,相关,政府,补助,317.1,万元,收益,相关,政府,补助,1312.67,万元"
35,82283849,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-16 03:34:27,2021-01-16 03:34:33,0.604552805424,0.387258946896,1,0.689535349607,1,0.74430757463,2021-01-16 03:36:02,安徽长城军工股份有限公司关于收到政府补助的公告,公司根据《企业会计准则第16号一政府补助》的有关规定确认上述事项，并划分补助的类型。,,,证券时报网,"安徽,长城军工,股份,有限公司,收到,政府,补助,公告","公司,企业,会计准则,16,号,政府,补助,规定,确认,上述,事项,划分,补助,类型"
36,82287359,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-16 07:48:32,2021-01-16 07:49:00,0.0246675647795,0.747401833534,2,0.759735615924,0,-0.021569609642,2021-01-16 07:49:03,长城军工：连续3日融资净偿还累计1700.97万元（01-15）,2021年1月15日长城军工连续3日融资净偿还累计1700.97万元,东方财富Choice数据,财智星,东方财富网,"长城军工,连续,3,日,融资,净,偿还,累计,1700.97,万元,01,15","2021,年,1,月,15,日,长城军工,连续,3,日,融资,净,偿还,累计,1700.97,万元"
37,82288440,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-16 08:00:43,2021-01-16 08:00:47,2.99365347018e-05,0.999960422516,2,0.999975390783,0,-0.00290270000696,2021-01-16 08:00:49,长城军工(601606)融资融券信息(01-15),长城军工2021年1月15日融资净买额-4，241，183元，融券余额226，617，933元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,15","长城军工,2021,年,1,月,15,日,融资,净买额,4,241,183,元,融券,余额,226,617,933,元"
38,82315491,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-17 21:00:19,2021-01-17 21:00:20,0.223968997598,0.773218095303,2,0.885202594101,1,0.804067334533,2021-01-17 21:00:24,长城军工收到政府补助1629.77万元,与收益相关的政府补助，公司直接计入当期损益或冲减相关成本费用。与资产相关的政府补助，计入递延收益。,,上海证券报,搜狐财经,"长城军工,收到,政府,补助,1629.77,万元","收益,相关,政府,补助,公司,直接,计入,当期,损益,冲减,相关,成本费用,资产,相关,政府,补助,计入,递延,收益"
39,82396240,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-19 07:55:27,2021-01-19 07:55:28,4.83552321384e-05,0.99994969368,2,0.999973871296,0,-0.00280654430389,2021-01-19 07:55:30,长城军工(601606)融资融券信息(01-18),长城军工2021年1月18日融资净买额-3，903，588元，融券余额222，714，345元。,东方财富Choice数据,财智星,东方财富网,"长城军工,601606,融资,融券,信息,01,18","长城军工,2021,年,1,月,18,日,融资,净买额,3,903,588,元,融券,余额,222,714,345,元"
40,82396864,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-19 07:59:34,2021-01-19 07:59:43,0.0246675647795,0.747401833534,2,0.759735615924,0,-0.021569609642,2021-01-19 07:59:46,长城军工：连续4日融资净偿还累计2091.33万元（01-18）,2021年1月18日长城军工连续4日融资净偿还累计2091.33万元,东方财富Choice数据,财智星,东方财富网,"长城军工,连续,4,日,融资,净,偿还,累计,2091.33,万元,01,18","2021,年,1,月,18,日,长城军工,连续,4,日,融资,净,偿还,累计,2091.33,万元"
41,82467637,601606.XSHG,A,E,601606,长城军工,XSHG,79910,2021-01-20 07:47:48,2021-01-20 07:47:49,0.0782140865922,0.514430165291,2,0.553537208587,1,0.670395322144,2021-01-20 07:47:56,长城军工：融资净买入52.88万元，融资余额2.23亿元（01-19）,2021年1月19日长城军工融资净买入52.88万元，融资余额2.23亿元,东方财富Choice数据,财智星,东方财富网,"长城军工,融资,净,买入,52.88,万元,融资,余额,2.23,亿元,01,19","2021,年,1,月,19,日,长城军工,融资,净,买入,52.88,万元,融资,余额,2.23,亿元"
