,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
17,82084441,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 09:46:05,2021-01-13 09:46:20,0.00656348839402,0.993420064449,2,0.996701808646,1,0.51966099143,2021-01-13 09:46:22,迈克生物股价拉升5.11% 股价创2月新高,2021年01月13日早盘09时39分，迈克生物出现异动，股价大幅拉升5.11%，创2月新高。迈克生物公司主营业务为自主研发、生产和销售体外诊断产品以及代理销售国外知名品牌的体外诊断产品。,自选股智能写手,,腾讯网,"迈克生物,股价,拉升,5.11%,股价,创,2,月,新高","2021,年,01,月,13,日,早盘,09,时,39,分,迈克生物,出现,异动,股价,大幅,拉升,5.11%,创,2,月,新高,迈克生物,公司,主营业务,自主,研发,生产,销售,体外,诊断,产品,代理,销售,国外,知名品牌,体外,诊断,产品"
18,82120982,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 17:48:01,2021-01-13 17:48:03,0.0585492961109,0.933338165283,2,0.962612813339,1,0.68968475759,2021-01-13 17:48:03,迈克生物业绩预告：2020年度净利润同比增长40%-60%,迈克生物公告，预计2020年净利润为7.35亿-8.4亿元，同比增长40%-60%。随着国内抗击新冠肺炎疫情工作的不断推进，国内疫情防控成果不断巩固，公司常规检测产品的销售稳步恢复。,财联社,,腾讯网,"迈克生物,业绩,预告,2020,年度,净利润,同比,增长,40%,60%","迈克生物,公告,预计,2020,年,净利润,7.35,亿,8.4,亿元,同比,增长,40%,60%,国内,抗击,新冠,肺炎,疫情,工作,不断,推进,国内,疫情,防控,成果,不断,巩固,公司,常规,检测,产品,销售,稳步,恢复"
19,82120983,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 17:48:01,2021-01-13 17:48:03,0.00101715885103,0.998976588249,2,0.999485167675,1,0.565363835096,2021-01-13 17:48:05,迈克生物(300463.SZ)：2020年度净利预增40%-60%,格隆汇1月13日丨迈克生物披露2020年度业绩预告，预计2020年度归属于上市公司股东的净利润7.35亿元-8.4亿元，同比增长40%-60%。报告期内，预计非经常性损益对净利润的影响为2300万元左右，主要系政府补助和新冠疫情物资捐赠。,格隆汇,,腾讯网,"迈克生物,300463,SZ,2020,年度,净利,预增,40%,60%","格隆汇,1,月,13,日,迈克生物,披露,2020,年度,业绩,预告,预计,2020,年度,归属于,上市公司,股东,净利润,7.35,亿元,8.4,亿元,同比,增长,40%,60%,报告,期内,预计,非,经常性,损益,净利润,影响,2300,万元,左右,主要,系,政府,补助,新冠,疫情,物资,捐赠"
20,82121484,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 17:53:28,2021-01-13 17:53:29,0.000468184589408,0.999515652657,2,0.999749744951,1,0.814706233144,2021-01-13 17:53:41,迈克生物(300463.SZ)预计2020年度归母净利润同比增长40%至60%,迈克生物披露2020年度业绩预告，公司预计2020年度归属于上市公司股东的净利润为：7.35亿元至8.4亿元，同比增长40%至60%。,智通财经网,,金融界,"迈克生物,300463,SZ,预计,2020,年度,归母,净利润,同比,增长,40%,60%","迈克生物,披露,2020,年度,业绩,预告,公司,预计,2020,年度,归属于,上市公司,股东,净利润,7.35,亿元,8.4,亿元,同比,增长,40%,60%"
21,82121938,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 17:59:26,2021-01-13 17:59:27,0.00407454045489,0.99589818716,2,0.997935457388,1,0.760679928958,2021-01-13 17:59:51,迈克生物：预计2020年度净利润7.35亿元~8.40亿元，同比增长40%~60%,迈克生物1月13日晚间发布业绩预告，预计2020年归属于上市公司股东的净利润约7.35亿元~8.40亿元，同比增长40%~60%。根据各大券商对迈克生物净利润的预测，迈克生物2020年年度预测净利润平均值为7.3亿元。,,每日经济新闻,搜狐财经,"迈克生物,预计,2020,年度,净利润,7.35,亿元,~,8.40,亿元,同比,增长,40%,~,60%","迈克生物,1,月,13,日,晚间,发布,业绩,预告,预计,2020,年,归属于,上市公司,股东,净利润,约,7.35,亿元,~,8.40,亿元,同比,增长,40%,~,60%,各大,券商,迈克生物,净利润,预测,迈克生物,2020,年,年度,预测,净利润,平均值,7.3,亿元"
22,82122032,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 18:01:07,2021-01-13 18:01:08,0.113636054099,0.873394310474,2,0.930212337524,1,0.588194426447,2021-01-13 18:01:09,迈克生物：2020年净利预增40%-60%,迈克生物1月13日晚间公告，预计2020年的净利润为7.35亿元-8.40亿元，同比增长40%-60%。2020年新冠肺炎疫情爆发，对新冠相关检测及防护产品的需求迅速增长，公司自主研发生产的新冠核酸检测及抗体检测产品的市场需求也随之增长，促使公司分子诊断及快速检测平台产品销售迅速增长，随着国内抗击新冠肺炎疫情工作的不断推进，公司常规检测产品的销售也稳步恢复。,e公司,,东方财富网,"迈克生物,2020,年,净利,预增,40%,60%","迈克生物,1,月,13,日,晚间,公告,预计,2020,年,净利润,7.35,亿元,8.40,亿元,同比,增长,40%,60%,2020,年,新冠,肺炎,疫情,爆发,新冠,相关,检测,防护,产品,需求,迅速,增长,公司,自主,研发,生产,新冠,核酸,检测,抗体,检测,产品,市场需求,随之,增长,促使,公司,分子,诊断,快速,检测,平台,产品销售,迅速,增长,国内,抗击,新冠,肺炎,疫情,工作,不断,推进,公司,常规,检测,产品,销售,稳步,恢复"
23,82122544,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 18:06:47,2021-01-13 18:06:49,0.0955758243799,0.904394865036,2,0.952182777226,0,0.148146902025,2021-01-13 18:06:56,迈克生物预计全年净利润同比增长40%至60%,迈克生物发布业绩预告，公司预计2020年1-12月归属上市公司股东的净利润7.35亿至8.40亿，同比变动40.00%至60.00%，医疗器械服务行业平均净利润增长率为112.28%。,同花顺金融研究中心,,同花顺,"迈克生物,预计,全年,净利润,同比,增长,40%,60%","迈克生物,发布,业绩,预告,公司,预计,2020,年,1,12,月,归属,上市公司,股东,净利润,7.35,亿至,8.40,亿,同比,变动,40.00%,60.00%,医疗器械,服务行业,平均,净利润,增长率,112.28%"
24,82123997,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 18:24:52,2021-01-13 18:24:53,0.0144847072661,0.985448658466,2,0.992691012099,1,0.580537050962,2021-01-13 18:24:56,迈克生物2020年度净利润预增40%-60%,上证报中国证券网讯迈克生物披露2020年度业绩预告。公司预计2020年盈利73，536.77万元-84，042.02万元，比上年同期增长40%-60%。,上海证券报·中国证券网,,中国证券网,"迈克生物,2020,年度,净利润,预增,40%,60%","上证,报,中国,证券网,讯,迈克生物,披露,2020,年度,业绩,预告,公司,预计,2020,年,盈利,73,536.77,万元,84,042.02,万元,上年,同期,增长,40%,60%"
25,82124306,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 18:30:35,2021-01-13 18:30:37,0.0152711253613,0.984631478786,2,0.992267041467,1,0.862383848429,2021-01-13 18:30:38,迈克生物：预计2020年净利润同比增长40%-60%,迈克生物1月13日晚披露2020年度业绩预告，公司预计2020年实现归属于上市公司股东的净利润7.35亿元-8.4亿元，同比增长40%-60%。在多重因素的综合影响下，公司预计2020年业绩较上年同期增长40%-60%。,中证网,,东方财富网,"迈克生物,预计,2020,年,净利润,同比,增长,40%,60%","迈克生物,1,月,13,日晚,披露,2020,年度,业绩,预告,公司,预计,2020,年,实现,归属于,上市公司,股东,净利润,7.35,亿元,8.4,亿元,同比,增长,40%,60%,多重,因素,综合,影响,下,公司,预计,2020,年,业绩,上年,同期,增长,40%,60%"
26,82124451,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 18:32:52,2021-01-13 18:32:53,0.0239148568362,0.975097298622,2,0.98705472704,1,0.648620522022,2021-01-13 18:32:57,迈克生物：2020年年度业绩报告预告,迈克生物：2020年年度业绩报告预告,深交所,,金融界,"迈克生物,2020,年,年度,业绩,报告,预告","迈克生物,2020,年,年度,业绩,报告,预告"
27,82126781,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 19:07:07,2021-01-13 19:07:09,0.00650733103976,0.993473827839,2,0.996727493359,1,0.57252478838,2021-01-13 19:07:10,迈克生物：2020年净利润同比预增40%至60%,迈克生物1月13日晚间发布2020年年度业绩预告，公司预计2020年实现归属于上市公司股东的净利润7.35亿元至8.4亿元，同比增长40%至60%。,腾讯自选股,,新浪财经,"迈克生物,2020,年,净利润,同比,预增,40%,60%","迈克生物,1,月,13,日,晚间,发布,2020,年,年度,业绩,预告,公司,预计,2020,年,实现,归属于,上市公司,股东,净利润,7.35,亿元,8.4,亿元,同比,增长,40%,60%"
28,82131996,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 20:47:30,2021-01-13 20:47:31,0.0654719993472,0.919233322144,2,0.951969321817,1,0.597172383964,2021-01-13 20:47:35,迈克生物全年利润预增近六成 新冠检测上市公司业绩均大涨,新冠疫情反复，核酸检测需求旺盛。迈克生物1月13日晚间公告，预计2020年的净利润为7.35亿元到8.40亿元，同比增长40%到60%。目前已预告去年全年业绩12家新冠肺炎检测服务上市公司“清一色”预增。,证券时报·e公司,,新浪财经,"迈克生物,全年,利润,预增近,六成,新冠,检测,上市,公司业绩,均,大涨","新冠,疫情,反复,核酸,检测,需求,旺盛,迈克生物,1,月,13,日,晚间,公告,预计,2020,年,净利润,7.35,亿元,8.40,亿元,同比,增长,40%,60%,目前,已,预告,去年,全年,业绩,12,家新冠,肺炎,检测,服务,上市公司,清一色,预增"
29,82133482,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-13 21:17:31,2021-01-13 21:17:32,0.00629662442952,0.993382811546,2,0.996531123761,0,0.130802638829,2021-01-13 21:17:36,迈克生物2020年预计净利7.35亿-8.4亿 防护产品需求迅速增长,挖贝网 1月13日，迈克生物近日发布2020年业绩预告，预计业绩同向上升。,挖贝网,,挖贝网,"迈克生物,2020,年,预计,净利,7.35,亿,8.4,亿,防护,产品,需求,迅速,增长","挖贝网,1,月,13,日,迈克生物,近日,发布,2020,年,业绩,预告,预计,业绩,上升"
30,82140064,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 01:53:22,2021-01-14 01:53:25,0.0183010101318,0.981653511524,2,0.99080401659,1,0.595012438148,2021-01-14 01:53:31,新冠检测公司集体报喜 迈克生物去年净利预增超40%,2020年度新型冠状病毒感染的肺炎疫情在全球范围内暴发，作为国产体外诊断龙头之一，迈克生物自主研发生产的新冠核酸检测及抗体检测产品的市场需求随之增长，促使公司分子诊断及快速检测平台产品销售迅速增长。,,证券时报,搜狐财经,"新冠,检测,公司,集体,报喜,迈克生物,去年,净利,预增超,40%","2020,年度,新型,冠状病毒,感染,肺炎,疫情,全球,范围,内,暴发,国产,体外,诊断,龙头,迈克生物,自主,研发,生产,新冠,核酸,检测,抗体,检测,产品,市场需求,随之,增长,促使,公司,分子,诊断,快速,检测,平台,产品销售,迅速,增长"
31,82141684,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 05:06:46,2021-01-14 05:06:48,0.00566036766395,0.994301795959,2,0.997131979791,1,0.595008428767,2021-01-14 05:07:02,新冠检测公司集体报喜 迈克生物(300463)去年净利预增超40%,2020年度新型冠状病毒感染的肺炎疫情在全球范围内暴发，作为国产体外诊断龙头之一，迈克生物自主研发生产的新冠核酸检测及抗体检测产品的市场需求随之增长，促使公司分子诊断及快速检测平台产品销售迅速增长。,证券时报,,中国上市公司资讯网,"新冠,检测,公司,集体,报喜,迈克生物,300463,去年,净利,预增超,40%","2020,年度,新型,冠状病毒,感染,肺炎,疫情,全球,范围,内,暴发,国产,体外,诊断,龙头,迈克生物,自主,研发,生产,新冠,核酸,检测,抗体,检测,产品,市场需求,随之,增长,促使,公司,分子,诊断,快速,检测,平台,产品销售,迅速,增长"
32,82155367,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 09:27:46,2021-01-14 09:27:47,0.00577330542728,0.989264309406,2,0.99215096212,1,0.592473872453,2021-01-14 09:27:50,防疫抗疫产品销售增长迅速 迈克生物2020年净利润预增40%-60%,2020年新冠肺炎疫情在全球范围内爆发，对新冠相关检测及防护产品的需求迅速增长，公司自主研发生产的新冠核酸检测及抗体检测产品的市场需求随之增长，促使公司分子诊断及快速检测平台产品销售迅速增长。,上海证券报·中国证券网,,中国证券网,"防疫,抗疫,产品销售,增长,迅速,迈克生物,2020,年,净利润,预增,40%,60%","2020,年,新冠,肺炎,疫情,全球,范围,内,爆发,新冠,相关,检测,防护,产品,需求,迅速,增长,公司,自主,研发,生产,新冠,核酸,检测,抗体,检测,产品,市场需求,随之,增长,促使,公司,分子,诊断,快速,检测,平台,产品销售,迅速,增长"
33,82161593,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 10:12:28,2021-01-14 10:12:41,0.00958445668221,0.990415096283,2,0.995207324624,0,-0.0711582059041,2021-01-14 10:12:52,迈克生物1月14日加速下跌,迈克生物盘中加速下跌，5分钟内跌幅超过2%，截至10点04分，报46.5元，成交2.00亿元，换手率1.04%。,东方财富Choice数据,,东方财富网,"迈克生物,1,月,14,日,加速,下跌","迈克生物,盘中,加速,下跌,5,分钟,内,跌幅,超过,2%,截至,10,点,04,分,报,46.5,元,成交,2.00,亿元,换手率,1.04%"
34,82166087,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 10:55:31,2021-01-14 10:55:32,0.0201514214277,0.96298968792,2,0.973065398633,-1,-0.209297204018,2021-01-14 10:55:41,【点评】迈克生物发布业绩预告,迈克生物发布2020预增公告，预计今年净利润为7.35亿元~8.4亿元，去年同期净利润为5.25亿元，净利润变动40%—60%。疫情初期业绩差是因为医院停业，公司产品大幅下降，但随着公司推出新冠检测试剂并在多省集采中标，利润随之上涨。,财联社,,益盟操盘手,"点评,迈克生物,发布,业绩,预告","迈克生物,发布,2020,预增,公告,预计,今年,净利润,7.35,亿元,~,8.4,亿元,去年同期,净利润,5.25,亿元,净利润,变动,40%,60%,疫情,初期,业绩,差,是因为,医院,停业,公司,产品,大幅,下降,公司,推出,新冠,检测,试剂,多省,集采,中标,利润,随之,上涨"
35,82175905,300463.XSHE,A,E,300463,迈克生物,XSHE,70472,2021-01-14 13:44:58,2021-01-14 13:44:58,0.0217595119029,0.973711907864,2,0.984591663815,1,0.583489783257,2021-01-14 13:45:01,国金证券--迈克生物：2020业绩高预增，产品持续升级成长可持续【公司研究】,新冠检测试剂放量推动 2020年业绩高增长。长期来看，公司品牌知名度得到了较大提升，将助力未来产品销售及推广。作为分子平台的第一个重磅产品，预计将加速公司分子平台建设，推动肿瘤、传染病等分子产品的研发创新。,国金证券,,金融界,"国金证券,迈克生物,2020,业绩,高,预增,产品,持续,升级,成长,持续,公司,研究","新冠,检测,试剂,放量,推动,2020,年,业绩,高,增长,长期,来看,公司,品牌,知名度,得到,较大,提升,助力,未来,产品销售,推广,分子,平台,第一个,重磅,产品,预计,加速,公司,分子,平台,建设,推动,肿瘤,传染病,分子,产品,研发,创新"
