,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite,splitTile,splitSummary
10,81593463,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-04 22:10:51,2021-01-04 22:10:53,0.999360024929,0.000399003940402,1,0.500079016405,0,0.0246574133635,2021-01-04 22:11:00,区域性白酒的困境：市值过百亿销量下降，高端化难以突破,根据同花顺iFinD，1月4日，白酒概念再次当道，年少不知白酒珍贵，连茅台都突破2000元了，目前区域性白酒又成了王道，比如今天老白干酒，酒鬼酒，水井坊纷纷涨停。,,财经无忌,搜狐财经,"区域性,白酒,困境,市值,百亿,销量,下降,高端化,难以,突破","同花顺,iFinD,1,月,4,日,白酒,概念,再次,当道,年少,不知,白酒,珍贵,茅台,都,突破,2000,元,目前,区域性,白酒,成,王道,今天,老白干酒,酒鬼酒,水井坊,纷纷,涨停"
11,81595395,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-04 23:08:13,2021-01-04 23:08:14,0.925289094448,0.0737004205585,1,0.536344967782,0,0.0212282657623,2021-01-04 23:08:15,五连涨停，冬虫夏草第一股有酒气：亏损却达1个亿,| 叶抱一根据同花顺iFinD，1月4日，跟随大盘涨势，青海春天再次涨停，有人认为这是跟随白酒概念的涨势，但其实冬虫夏草产业化龙头企业，其三季报亏损1个亿，但已经连续四天涨停。,,财经无忌,搜狐财经,"五连,涨停,冬虫夏草,第一股,酒气,亏损,却,达,1,亿","|,叶抱,同花顺,iFinD,1,月,4,日,跟随,大盘,涨势,青海春天,再次,涨停,有人,认为,这是,跟随,白酒,概念,涨势,其实,冬虫夏草,产业化,龙头企业,其三,季报,亏损,1,亿,已经,连续,四天,涨停"
12,81610760,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 08:55:37,2021-01-05 08:55:49,0.00559800351039,0.97907102108,2,0.981870022835,0,0.0315385043621,2021-01-05 08:55:50,同花顺：融资净偿还631.15万元，融资余额20.33亿元（01-04）,2021年1月4日同花顺融资净偿还631.15万元，融资余额20.33亿元,东方财富Choice数据,财智星,东方财富网,"同花顺,融资,净,偿还,631.15,万元,融资,余额,20.33,亿元,01,04","2021,年,1,月,4,日,同花顺,融资,净,偿还,631.15,万元,融资,余额,20.33,亿元"
13,81621831,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 10:41:38,2021-01-05 10:41:39,0.989805877209,0.00317563558929,1,0.498078574194,0,0.0214233219624,2021-01-05 10:41:40,快讯： 白酒概念板块涨近3% 水井坊涨停,白酒概念板块表现活跃，截至10：00，板块整体涨2.96%，位列同花顺板块涨幅榜前列，行业内超八成个股上涨，其中，水井坊涨停，今世缘涨9.19%，大湖股份涨9.16%，巨力索具、中粮科技、维维股份等个股涨幅均超6%。,证券日报,,新浪财经,"快讯,白酒,概念,板块,涨近,3%,水井坊,涨停","白酒,概念,板块,表现,活跃,截至,10,00,板块,整体,涨,2.96%,位列,同花顺,板块,涨幅,榜前列,行业,内超,八成,个股,上涨,水井坊,涨停,今世缘,涨,9.19%,大湖股份,涨,9.16%,巨力索具,中粮科技,维维股份,个股,涨幅,均,超,6%"
14,81632784,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 13:42:04,2021-01-05 13:42:05,0.99987590313,0.00011440293747,1,0.500052354502,0,-0.0119643241167,2021-01-05 13:42:05,90股融资余额连续5天下降,据同花顺iFinD统计显示，近5个交易日90股融资余额连续5天下降。融资余额5天累计下降较多的个股是海通证券、雅克科技、新和成、中体产业、小康股份。,证券时报网,,和讯网,"90,股,融资,余额,连续,5,天,下降","同花顺,iFinD,统计,显示,近,5,交易日,90,股,融资,余额,连续,5,天,下降,融资,余额,5,天,累计,下降,个股,海通证券,雅克科技,新和成,中体产业,小康股份"
15,81644122,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 16:34:43,2021-01-05 16:34:53,0.87914454937,0.0419783815742,1,0.481550656259,0,-0.0136902153492,2021-01-05 16:34:53,金固股份1月5日首次回购100万股,金固股份2020三季报归母净利润为513.07万元，同比下降-92.97%。公司所属同花顺二级行业为汽车零部件。,同花顺综合,,同花顺,"金固股份,1,月,5,日,首次,回购,100,万股","金固股份,2020,三,季报,归母,净利润,513.07,万元,同比,下降,92.97%,公司,所属,同花顺,二级,行业,汽车,零部件"
16,81644831,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 16:43:31,2021-01-05 16:43:41,0.672681212425,0.156847372651,1,0.493187978864,0,0.07460052073,2021-01-05 16:43:42,吉大通信：子公司长邮通信完成变更经营范围,吉大通信发布公告称，公司于近日收到全资子公司吉林长邮通信建设有限公司的报告：因业务发展需要，长邮通信的经营范围作出相应变更。吉大通信2020三季报归母净利润为1610.74万元，同比下降-13.85%。公司所属同花顺二级行业为通信设备。,同花顺综合,,同花顺,"吉大通信,子公司,长邮,通信,完成,变更,经营范围","吉大通信,发布公告,称,公司,近日,收到,全资,子公司,吉林,长邮,通信,建设,有限公司,报告,业务,发展,需要,长邮,通信,经营范围,作出,相应,变更,吉大通信,2020,三,季报,归母,净利润,1610.74,万元,同比,下降,13.85%,公司,所属,同花顺,二级,行业,通信,设备"
17,81645077,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 16:47:29,2021-01-05 16:47:34,0.659689545631,0.336966753006,1,0.666811525822,0,0.0890296429396,2021-01-05 16:47:43,我乐家居：开盛投资质押300万股,5日，我乐家居发布公告称，公司近日接到开盛投资通知，获悉其所持有的公司部分股份被质押，此次质押300万股，占其所持股份比例37.31%。我乐家居2020三季报归母净利润为1.22亿元，同比增长24.15%。公司所属同花顺二级行业为家用轻工。,同花顺综合,,同花顺,"我乐家居,开盛,投资,质押,300,万股","5,日,我乐家居,发布公告,称,公司,近日,接到,开盛,投资,通知,获悉,其所,持有,公司,部分,股份,质押,此次,质押,300,万股,占,所持,股份,比例,37.31%,我乐家居,2020,三,季报,归母,净利润,1.22,亿元,同比,增长,24.15%,公司,所属,同花顺,二级,行业,家用,轻工"
18,81645582,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 16:52:43,2021-01-05 16:52:44,0.97841334343,0.0145830009133,1,0.503789672628,0,-0.00365823507309,2021-01-05 16:52:44,上海钢联：董事等人员拟合计减持不超4.4501万股,上海钢联2020三季报归母净利润为1.50亿元，同比增长4.49%。公司所属同花顺二级行业为通信服务。,同花顺综合,,同花顺,"上海钢联,董事,人员,拟,合计,减持,不超,4.4501,万股","上海钢联,2020,三,季报,归母,净利润,1.50,亿元,同比,增长,4.49%,公司,所属,同花顺,二级,行业,通信,服务"
19,81645928,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 16:57:07,2021-01-05 16:57:16,0.472686856985,0.451089799404,1,0.687433227897,0,0.0873699069023,2021-01-05 16:57:37,大洋生物：2020年7-12月累计收到政府补助887.66万元,5日，大洋生物发布公告称，2020年7月1日至12月31日，公司及其下属全资子公司累计收到政府补助金额为人民币887.66万元。大洋生物2020三季报归母净利润为7756.74万元，同比增长37.82%。公司所属同花顺二级行业为基础化学。,同花顺综合,,同花顺,"大洋,生物,2020,年,7,12,月,累计,收到,政府,补助,887.66,万元","5,日,大洋,生物,发布公告,称,2020,年,7,月,1,日至,12,月,31,日,公司,下属,全资,子公司,累计,收到,政府,补助,金额,人民币,887.66,万元,大洋,生物,2020,三,季报,归母,净利润,7756.74,万元,同比,增长,37.82%,公司,所属,同花顺,二级,行业,基础,化学"
20,81647571,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 17:17:19,2021-01-05 17:17:20,0.749694943428,0.164262846112,1,0.539110317826,0,-0.0509987473488,2021-01-05 17:18:26,汇纳科技：截至12月底尚未实施第二期回购方案,汇纳科技发布公告披露2020年第二期回购公司股份方案的进展，截至2020年12月31日，公司尚未开始实施此次回购。汇纳科技2020三季报归母净利润为-1498.13万元，同比下降-129.70%。公司所属同花顺二级行业为计算机应用。,同花顺综合,,同花顺,"汇纳科技,截至,12,月底,尚未,实施,第二期,回购,方案","汇纳科技,发布公告,披露,2020,年,第二期,回购,公司,股份,方案,进展,截至,2020,年,12,月,31,日,公司,尚未,实施,此次,回购,汇纳科技,2020,三,季报,归母,净利润,1498.13,万元,同比,下降,129.70%,公司,所属,同花顺,二级,行业,计算机,应用"
21,81647572,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 17:17:19,2021-01-05 17:17:23,0.65400415659,0.235738500953,1,0.562740579247,0,0.0872731775045,2021-01-05 17:18:48,东南网架：截至12月底累计回购1.3亿元股份,东南网架2020三季报归母净利润为3.07亿元，同比增长30.72%。公司所属同花顺二级行业为建筑装饰。,同花顺综合,,同花顺,"东南网架,截至,12,月底,累计,回购,1.3,亿元,股份","东南网架,2020,三,季报,归母,净利润,3.07,亿元,同比,增长,30.72%,公司,所属,同花顺,二级,行业,建筑,装饰"
22,81648252,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 17:26:52,2021-01-05 17:26:56,0.790939986706,0.153600916266,1,0.549070909619,0,-0.0609583377838,2021-01-05 17:26:58,格力电器：第一期回购截至12月底累计回购51.82亿元股份,格力电器2020三季报归母净利润为136.99亿元，同比下降-38.06%。公司所属同花顺二级行业为白色家电。,同花顺综合,,同花顺,"格力电器,第一期,回购,截至,12,月底,累计,回购,51.82,亿元,股份","格力电器,2020,三,季报,归母,净利润,136.99,亿元,同比,下降,38.06%,公司,所属,同花顺,二级,行业,白色,家电"
23,81648254,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 17:26:52,2021-01-05 17:26:57,0.717301726341,0.253398627043,1,0.612049490213,0,-0.0544658541679,2021-01-05 17:26:59,聚光科技：尚未实施股份回购,5日，聚光科技发布公告称，截止2020年12月31日，公司尚未实施本次股份回购。聚光科技2020三季报归母净利润为4223.81万元，同比下降-86.59%。公司所属同花顺二级行业为仪器仪表。,同花顺综合,,同花顺,"聚光科技,尚未,实施,股份,回购","5,日,聚光科技,发布公告,称,截止,2020,年,12,月,31,日,公司,尚未,实施,本次,股份,回购,聚光科技,2020,三,季报,归母,净利润,4223.81,万元,同比,下降,86.59%,公司,所属,同花顺,二级,行业,仪器仪表"
24,81648626,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-05 17:31:05,2021-01-05 17:31:06,0.79975682497,0.146238476038,1,0.546116888523,0,0.104167595506,2021-01-05 17:31:06,银轮股份：副总经理柴中华拟减持30万股,银轮股份2020三季报归母净利润为2.79亿元，同比增长9.06%。公司所属同花顺二级行业为汽车零部件。,同花顺综合,,同花顺,"银轮股份,副总经理,柴,中华,拟,减持,30,万股","银轮股份,2020,三,季报,归母,净利润,2.79,亿元,同比,增长,9.06%,公司,所属,同花顺,二级,行业,汽车,零部件"
25,81677199,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 08:04:47,2021-01-06 08:04:48,0.117055349052,0.873872220516,2,0.932399895042,1,0.622001203895,2021-01-06 08:04:49,东吴证券--同花顺：金融信息服务领域王者，掘金中国权益投资黄金时代【公司研究】,公司上市初期主要从事网上 行情交易软件的开发和销售，积累了大量权益投资用户。考虑到公司 互联网金融信息服务龙头地位及竞争力，给予公司 2021E 行业平均 PE53x，对应目标价 166.6元， 维持“买入”评级。,东吴证券,,金融界,"东吴证券,同花顺,金融信息,服务,领域,王者,掘金,中国,权益,投资,黄金时代,公司,研究","公司,上市,初期,主要,从事,网上,行情,交易,软件,开发,销售,积累,大量,权益,投资,用户,考虑,公司,互联网,金融信息,服务,龙头,地位,竞争力,给予,公司,2021E,行业,平均,PE53x,对应,目标价,166.6,元,维持,买入,评级"
26,81678145,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 08:10:56,2021-01-06 08:10:57,0.0149398390204,0.984804034233,2,0.992273953743,1,0.972138214018,2021-01-06 08:11:09,东吴证券维持同花顺买入评级：金融信息服务领域王者 掘金中国权益投资黄金时代 目标价166.6元,东吴证券01月04日发布研报称，维持同花顺买入评级，目标价格为166.6元。金融信息服务龙头，AI 技术赋能造就产品力持续提升。多元化业务布局，展望泛金融理财综合平台。,每日经济新闻,,东方财富网,"东吴证券,维持,同花顺,买入,评级,金融信息,服务,领域,王者,掘金,中国,权益,投资,黄金时代,目标价,166.6,元","东吴证券,01,月,04,日,发布,研,报称,维持,同花顺,买入,评级,目标,价格,166.6,元,金融信息,服务,龙头,AI,技术,赋能,造就,产品,力,持续,提升,多元化,业务,布局,展望,泛,金融,理财,综合,平台"
27,81679087,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 08:24:39,2021-01-06 08:24:40,0.0603282004595,0.920884847641,2,0.951048947871,0,0.0689176693559,2021-01-06 08:24:41,【同花顺*张良卫】深度：金融信息服务领域王者，掘金中国权益投资黄金时代,公司上市初期主要从事网上行情交易软件的开发和销售，积累了大量权益投资用户。考虑到公司互联网金融信息服务龙头地位及竞争力，给予公司2021E行业平均PE53x，对应目标价166.6元，维持“买入”评级。,新浪财经-自媒体综合,,新浪财经,"同花顺,张良卫,深度,金融信息,服务,领域,王者,掘金,中国,权益,投资,黄金时代","公司,上市,初期,主要,从事,网上,行情,交易,软件,开发,销售,积累,大量,权益,投资,用户,考虑,公司,互联网,金融信息,服务,龙头,地位,竞争力,给予,公司,2021E,行业,平均,PE53x,对应,目标价,166.6,元,维持,买入,评级"
28,81682501,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 08:58:23,2021-01-06 08:58:29,0.00559800351039,0.97907102108,2,0.981870022835,0,0.0315385043621,2021-01-06 08:58:34,同花顺：融资净偿还688.26万元，融资余额20.26亿元（01-05）,2021年1月5日同花顺融资净偿还688.26万元，融资余额20.26亿元,东方财富Choice数据,财智星,东方财富网,"同花顺,融资,净,偿还,688.26,万元,融资,余额,20.26,亿元,01,05","2021,年,1,月,5,日,同花顺,融资,净,偿还,688.26,万元,融资,余额,20.26,亿元"
29,81695505,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 11:04:32,2021-01-06 11:04:33,0.0174775011837,0.976401746273,2,0.985140496865,0,0.0870381861925,2021-01-06 11:04:34,同花顺(300033)：金融信息服务领域王者 掘金中国权益投资黄金时代,公司上市初期主要从事网上行情交易软件的开发和销售，积累了大量权益投资用户。考虑到公司互联网金融信息服务龙头地位及竞争力，给予公司2021E 行业平均PE53x，对应目标价166.6 元，维持“买入”评级。,,,新浪财经,"同花顺,300033,金融信息,服务,领域,王者,掘金,中国,权益,投资,黄金时代","公司,上市,初期,主要,从事,网上,行情,交易,软件,开发,销售,积累,大量,权益,投资,用户,考虑,公司,互联网,金融信息,服务,龙头,地位,竞争力,给予,公司,2021E,行业,平均,PE53x,对应,目标价,166.6,元,维持,买入,评级"
30,81703526,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 13:27:45,2021-01-06 13:27:50,0.52557015419,0.472351312637,1,0.735136389732,1,0.65012383759,2021-01-06 13:27:50,康泰医学：获得医疗器械注册证,6日，康泰医学发布公告称，公司于近日取得了由河北省药品监督管理局颁发的 1 项《医疗器械注册证》。康泰医学2020三季报归母净利润为5.15亿元，同比增长1208.92%。公司所属同花顺二级行业为医疗器械服务。,同花顺综合,,同花顺,"康泰,医学,获得,医疗器械,注册证","6,日,康泰,医学,发布公告,称,公司,近日,取得,河北省,药品监督管理局,颁发,1,项,医疗器械,注册证,康泰,医学,2020,三,季报,归母,净利润,5.15,亿元,同比,增长,1208.92%,公司,所属,同花顺,二级,行业,医疗器械,服务"
31,81708862,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 14:53:27,2021-01-06 14:53:28,0.602169275284,0.391464740038,1,0.69254937768,0,0.127747625113,2021-01-06 14:53:29,深物业A：越南子公司完成注册登记,越南子公司完成了注册登记，并收到由越南海防市计划与投资厅经营登记室颁发的《企业登记证书》。深物业A2020三季报归母净利润为1.92亿元，同比增长7.75%。公司所属同花顺二级行业为房地产开发。,同花顺综合,,同花顺,"深物业A,越南,子公司,完成,注册,登记","越南,子公司,完成,注册,登记,收到,越南,海防,市,计划,投资,厅,经营,登记,室,颁发,企业,登记,证书,深物业A,2020,三,季报,归母,净利润,1.92,亿元,同比,增长,7.75%,公司,所属,同花顺,二级,行业,房地产,开发"
32,81713089,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 15:54:51,2021-01-06 15:55:05,0.673333466053,0.278051435947,1,0.614718168974,0,0.0405511602759,2021-01-06 15:55:07,远大医药(00512)荣膺2020金港股“最佳医药及医疗公司”奖项 业绩表现及科技创新再获市场认可,在由智通财经与同花顺财经联合主办的2020第五届金港股年度颁奖盛典上，远大医药凭借稳健的业绩表现及良好的经营成果，荣获“最佳医药及医疗公司”奖项。,智通财经网,,金融界,"远大,医药,00512,荣膺,2020,金,港股,最佳,医药,医疗,公司,奖项,业绩,表现,科技,创新,再,获,市场,认可","智通,财经,同花顺,财经,联合,主办,2020,第五届,金,港股,年度,颁奖,盛典,上,远大,医药,稳健,业绩,表现,良好,经营,成果,荣获,最佳,医药,医疗,公司,奖项"
33,81713133,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 15:55:37,2021-01-06 15:55:39,0.0550177097321,0.933800160885,2,0.961309015751,0,-0.0448377206922,2021-01-06 15:55:40,投资者提问：董秘你好，建议管理层的领导们去同花顺的海立股份 股吧。看下不绝...,董秘你好，建议管理层的领导们去同花顺的海立股份股吧。看下不绝于耳的漫骂声，希望管理层们都能吸收进去，感觉一下投资者对你们的态度。本信息由新浪财经从公开信息中摘录，不构成任何投资建议。,问董秘,,新浪财经,"投资者,提问,董秘,你好,建议,管理层,领导,去,同花顺,海立股份,股,看下,不绝","董秘,你好,建议,管理层,领导,去,同花顺,海立股份,股,看,下,不绝于耳,漫,骂声,希望,管理层,都,吸收,进去,感觉,一下,投资者,态度,信息,新浪,财经,公开,信息,中,摘录,不,构成,投资,建议"
34,81715746,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 16:28:49,2021-01-06 16:28:51,0.649685978889,0.236051902175,1,0.56089489162,0,0.00514334440231,2021-01-06 16:28:51,倍加洁：子公司拟5500万元参与珠海沄舒股权投资基金合伙企业 主投个人护理行业优质公司,倍加洁2020三季报归母净利润为7193.54万元，同比下降-17.68%。公司所属同花顺二级行业为家用轻工。,同花顺综合,,同花顺,"倍加洁,子公司,拟,5500,万元,参与,珠海,沄,舒,股权,投资,基金,合伙,企业,主投,个人,护理,行业,优质,公司","倍加洁,2020,三,季报,归母,净利润,7193.54,万元,同比,下降,17.68%,公司,所属,同花顺,二级,行业,家用,轻工"
35,81716377,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 16:37:19,2021-01-06 16:37:29,0.741178691387,0.210489034653,1,0.581078380346,0,-0.0503677964211,2021-01-06 16:37:29,方正电机：股东卓斌及其一致行动人累计减持600万股 减持数量过半,方正电机2020三季报归母净利润为-5849.10万元，同比下降-448.25%。公司所属同花顺二级行业为电气设备。,同花顺综合,,同花顺,"方正电机,股东,卓斌,一致,行动,人,累计,减持,600,万股,减持,数量,过半","方正电机,2020,三,季报,归母,净利润,5849.10,万元,同比,下降,448.25%,公司,所属,同花顺,二级,行业,电气设备"
36,81716857,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 16:42:58,2021-01-06 16:42:59,0.315503537655,0.671012043953,2,0.82876381278,0,0.0831765651703,2021-01-06 16:43:00,西部超导：深创投已减持1.46%的股份,西部超导2020三季报归母净利润为2.72亿元，同比增长143.06%。公司所属同花顺二级行业为新材料。,同花顺综合,,同花顺,"西部超导,深,创投,已,减持,1.46%,股份","西部超导,2020,三,季报,归母,净利润,2.72,亿元,同比,增长,143.06%,公司,所属,同花顺,二级,行业,新,材料"
37,81719538,300033.XSHE,A,E,300033,同花顺,XSHE,35378,2021-01-06 17:14:55,2021-01-06 17:15:02,0.940247416496,0.0414023809135,1,0.511526089162,0,-0.0114922821522,2021-01-06 17:15:03,和胜股份：以5000万元出资设立安徽和胜新能源汽车部件公司,和胜股份2020三季报归母净利润为2773.62万元，同比增长200.21%。公司所属同花顺二级行业为有色冶炼加工。,同花顺综合,,同花顺,"和胜股份,5000,万元,出资,设立,安徽,胜,新能源,汽车部件,公司","和胜股份,2020,三,季报,归母,净利润,2773.62,万元,同比,增长,200.21%,公司,所属,同花顺,二级,行业,有色,冶炼,加工"
