,newsID,secID,equType,assetClass,ticker,secShortName,exchangeCD,partyID,newsPublishTime,newsInsertTime,degreeProp1St,degreeProp2St,relatedCompanyDegree,relatedCompanyScore,sentiment,sentimentScore,updateTime,newsTitle,newsSummary,newsOriginSource,newsAuthor,newsPublishSite
12,81560445,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 14:06:03,2021-01-04 14:06:04,0.9621758461,0.0141669884324,1,0.495254911482,1,0.612777918577,2021-01-04 14:06:05,迪普科技盘中异动 股价大涨5.11%,2021年01月04日下午盘13时42分，迪普科技出现异动，股价大幅拉升5.11%。过去一年内该股有3次涨停，涨停后第二交易日涨3次，跌0次，涨占比100%。,自选股智能写手,,腾讯网
13,81560647,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 14:09:20,2021-01-04 14:09:23,0.964574038982,0.0177563242614,1,0.500043343753,1,0.692941582203,2021-01-04 14:09:24,格尔软件盘中异动 股价拉升5.01%,2021年01月04日下午盘13时37分，格尔软件出现异动，股价大幅拉升5.01%。过去一年内该股有8次涨停，涨停后第二交易日涨4次，跌4次，涨占比50.00%，跌占比50.00%。,自选股智能写手,,腾讯网
14,81561096,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 14:15:42,2021-01-04 14:15:50,0.826299905777,0.0163975544274,1,0.429547507316,0,0.110697577894,2021-01-04 14:19:02,东吴证券--教育行业周报（2021年第1期）：“内卷加剧”，考研人数再创新高，招录类考试培训持续受益【行业研究】,就业压力大，考研越来越“内卷”：：上周末2021年全国硕士研究生如期进行，据教育部数据，今年参加考研的人数再创新高，达到377万人，同比增幅达到10.6%。,东吴证券,,金融界
15,81998055,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 20:24:00,2021-01-12 07:02:15,0.00722894025967,0.992616713047,2,0.996231183177,0,0.0779674783349,2021-01-12 07:02:18,传智教育中签号出炉，共7.24万个,传智教育1月4日晚间披露网上中签结果，中签号码共72，441个，每个中签号码能认购500股传智教育A股股票。,E公司,,腾讯网
16,81998069,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 20:36:04,2021-01-12 07:02:17,0.125153198838,0.872144639492,2,0.934721238911,0,-0.0242648005486,2021-01-12 07:02:20,兑奖啦！传智教育中签号出炉 看看你中了没,今日晚间，新股传智教育中签号出炉，中签号码共72441个。传智教育披露网上中签结果，中签号码共72441个，每个中签号码只能认购500股传智教育A股股票。,腾讯自选股,,腾讯网
17,81998085,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 20:47:33,2021-01-12 07:02:18,0.0135590909049,0.98418033123,2,0.990959876683,0,0.0978899389505,2021-01-12 07:02:19,传智教育(003032.SZ)IPO网上中签结果出炉：中签号共72441个,凡参与此次网上定价发行申购江苏传智播客教育科技股份有限公司股票的投资者持有的申购配号尾数与上述号码相同的，则为中签号码。中签号码共有72441个，每个中签号码只能认购500股传智教育A股股票。,格隆汇,,腾讯网
18,81590548,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-04 21:03:32,2021-01-04 21:03:33,0.0222580041736,0.974957466125,2,0.986086468212,0,0.0785679921508,2021-01-04 21:03:33,传智教育中签号出炉，共7.24万个,传智教育1月4日晚间披露网上中签结果，中签号码共72，441个，每个中签号码能认购500股传智教育A股股票。,,证券时报,搜狐财经
19,81599218,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 03:33:57,2021-01-05 03:33:58,0.068002961576,0.924395561218,2,0.958397042006,0,0.164571900666,2021-01-05 03:34:06,江苏传智播客教育科技股份有限公司首次公开发行股票网上中签结果公告,网上投资者申购新股中签后，应根据《江苏传智播客教育科技股份有限公司首次公开发行股票网上中签结果公告》履行资金交收义务，确保其资金账户在2021年1月5日日终有足额的新股认购资金，投资者款项划付需遵守投资者所在证券公司的相关规定。,,,证券时报网
20,81599271,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 03:33:57,2021-01-05 03:34:02,0.227378636599,0.581148445606,2,0.694837763906,0,0.0437707483768,2021-01-05 03:34:46,江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告,网下投资者应根据《江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告》，于2021年1月5日16：00前，按最终确定的发行价格与获配数量，及时足额缴纳新股认购资金。,,,证券时报网
21,81600025,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 03:38:20,2021-01-05 03:38:21,0.0330291651189,0.963880300522,2,0.980394883081,0,0.0645168542862,2021-01-05 03:48:11,江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告,网下投资者应根据《江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告》，于2021年1月5日16：00前，按最终确定的发行价格与获配数量，及时足额缴纳新股认购资金。,证券时报,,新浪财经
22,81602733,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 07:05:50,2021-01-05 07:05:51,0.0689384862781,0.93023788929,2,0.964707132429,0,0.0795808941126,2021-01-05 07:05:54,传智教育 今日新股缴款,传智教育发布首次公开发行股票网上申购摇号中签结果。投资者根据网上中签结果公告确认中签后足额缴纳认购款。,东方财富Choice数据,财智星,东方财富网
23,81602734,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 07:05:50,2021-01-05 07:05:51,0.523797392845,0.470830976963,1,0.732729673386,0,-0.0467847168446,2021-01-05 07:05:54,传智教育新股缴款提示,传智教育发布首次公开发行股票网上申购摇号中签结果。投资者根据网上中签结果公告确认中签后须足额缴纳认购款。,东方财富Choice数据,财智星,东方财富网
24,81602914,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 07:11:09,2021-01-05 07:11:10,0.0460007935762,0.952185094357,2,0.975185491145,0,0.0722665943205,2021-01-05 07:11:19,江苏传智播客教育科技股份有限公司首次公开发行股票网上中签结果公告,网上投资者申购新股中签后，应根据《江苏传智播客教育科技股份有限公司首次公开发行股票网上中签结果公告》履行资金交收义务，确保其资金账户在2021年1月5日日终有足额的新股认购资金，投资者款项划付需遵守投资者所在证券公司的相关规定。,,中国证券报,搜狐财经
25,81602919,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 07:11:09,2021-01-05 07:11:10,0.0894294455647,0.907755613327,2,0.952470336109,0,0.0790106296539,2021-01-05 07:11:23,江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告,网下投资者应根据《江苏传智播客教育科技股份有限公司首次公开发行股票网下发行初步配售结果公告》，于2021年1月5日16：00前，按最终确定的发行价格与获配数量，及时足额缴纳新股认购资金。,,中国证券报,搜狐财经
26,81998060,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 07:49:50,2021-01-12 07:02:15,0.0398039296269,0.958449065685,2,0.978351030499,0,0.12742023468,2021-01-12 07:02:17,传智教育中签号出炉 中签号码共有72441个,据交易所公告，传智教育公布网上中签结果。中签号码共有72441个，每个中签号码只能认购500股传智教育A股股票。,中国证券网,,腾讯网
27,81607327,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 08:10:15,2021-01-05 08:10:30,0.207758441567,0.705358684063,2,0.809237904847,0,0.0992428898811,2021-01-05 08:10:51,1月5日新股提示：天能股份申购 传智教育中签号出炉 浩欧博公布网上中签率,据交易所公告，天能股份今日申购，顶格申购需配市值20.5万元。据交易所公告，浩欧博公布网上申购情况及中签率，本次网上发行有效申购户数为5，117，915户，有效申购股数为19，707，637，000股。,上海证券报·中国证券网,,中国证券网
28,81607448,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 08:10:41,2021-01-05 08:10:48,0.0398039296269,0.958449065685,2,0.978351030499,0,0.111684951186,2021-01-05 08:11:40,传智教育中签号出炉 中签号码共有72441个,据交易所公告，传智教育公布网上中签结果。中签号码共有72441个，每个中签号码只能认购500股传智教育A股股票。,,上海证券报,搜狐财经
29,81609003,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 08:40:24,2021-01-05 08:40:25,0.188474074006,0.702483475208,2,0.796720512211,0,0.0970230430365,2021-01-05 08:40:48,1月5日新股提示:天能股份申购 传智教育中签号出炉 浩欧博公布网上中签率,上证报中国证券网讯据交易所公告，天能股份今日申购，顶格申购需配市值20.5万元。上证报中国证券网讯据交易所公告，浩欧博公布网上申购情况及中签率，本次网上发行有效申购户数为5，117，915户，有效申购股数为19，707，637，000股。,中国证券网,,中国上市公司资讯网
30,81612317,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 09:07:32,2021-01-05 09:07:33,0.560925602913,0.409510493279,1,0.689973294735,0,0.042046687007,2021-01-05 09:07:47,1月5日新股提示：天能股份申购,据交易所公告，天能股份今日申购，顶格申购需配市值20.5万元。据交易所公告，浩欧博公布网上申购情况及中签率，本次网上发行有效申购户数为5，117，915户，有效申购股数为19，707，637，000股。,,上海证券报,搜狐财经
31,81632018,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 13:29:40,2021-01-05 13:29:41,0.886160433292,0.083540931344,1,0.52662114799,0,-0.150193719566,2021-01-05 13:29:43,实控人手握股权遭冻结，ST康美“自救”交易恐落空,据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。康美新管理层乃至身陷二期股权债务危机的员工，似乎都对马兴田答应2020年底前还钱的承诺还抱有希望。,第一财经,,第一财经
32,81632044,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 13:30:29,2021-01-05 13:30:30,0.886160433292,0.083540931344,1,0.52662114799,0,-0.148896719515,2021-01-05 13:30:33,实控人手握股权遭冻结，ST康美“自救”交易恐落空,据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。康美新管理层乃至身陷二期股权债务危机的员工，似乎都对马兴田答应2020年底前还钱的承诺还抱有希望。,,第一财经,搜狐财经
33,81632656,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 13:40:07,2021-01-05 13:40:12,0.900722622871,0.0714193955064,1,0.521780706942,0,-0.149036625028,2021-01-05 13:40:15,实控人手握股权遭冻结 ST康美“自救”交易恐落空,作为ST康美的实际控制人，马兴田在身陷囹圄之前，安排 “后事”之际承诺，在2020年底前向公司累计偿还9.48亿元资金。据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。,,,网易财经
34,81632856,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 13:43:15,2021-01-05 13:43:17,0.911215722561,0.0468780398369,1,0.502485901117,0,-0.14781589359,2021-01-05 13:43:19,实控人手握股权遭冻结，ST康美“自救”交易恐落空,第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结。作为ST康美的实际控制人，马兴田在身陷囹圄之前，安排 “后事”之际承诺，在2020年底前向公司累计偿还9.48亿元资金。,一财网,,新浪财经
35,81633694,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 13:56:49,2021-01-05 13:56:50,0.899103045464,0.0305615141988,1,0.480113036931,0,0.100372835994,2021-01-05 13:56:56,实控人手握股权遭冻结 ST康美“自救”交易恐落空,作为ST康美的实际控制人，马兴田在身陷囹圄之前，安排 “后事”之际承诺，在2020年底前向公司累计偿还9.48亿元资金。据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。,第一财经,,东方财富网
36,81633959,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 14:01:04,2021-01-05 14:01:47,0.886160433292,0.083540931344,1,0.52662114799,0,-0.148896719515,2021-01-05 14:01:50,实控人手握股权遭冻结，ST康美“自救”交易恐落空,据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。康美新管理层乃至身陷二期股权债务危机的员工，似乎都对马兴田答应2020年底前还钱的承诺还抱有希望。,第一财经,,腾讯网
37,81636258,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 14:38:48,2021-01-05 14:40:47,0.893952608109,0.0630977228284,1,0.510074026883,0,0.100372835994,2021-01-05 14:40:49,实控人手握股权遭冻结，ST康美“自救”交易恐落空,作为ST康美的实际控制人，马兴田在身陷囹圄之前，安排 “后事”之际承诺，在2020年底前向公司累计偿还9.48亿元资金。据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。,第一财经,,中新经纬
38,81647753,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-05 17:19:26,2021-01-05 17:19:31,0.900722622871,0.0714193955064,1,0.521780706942,0,-0.149036625028,2021-01-05 17:19:51,实控人手握股权遭冻结 ST康美“自救”交易恐落空,作为ST康美的实际控制人，马兴田在身陷囹圄之前，安排 “后事”之际承诺，在2020年底前向公司累计偿还9.48亿元资金。据第一财经记者独家调查发现，上述债权债务冲抵交易恐将落空，康美实业持有的粤民投20亿股股权已被监管冻结。,第一财经,,凤凰网
39,81670000,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 02:31:47,2021-01-06 02:31:49,0.800476491451,0.00875210016966,1,0.408990345895,0,0.0533195078373,2021-01-06 02:31:57,ST康美实控人 手握粤民投股权遭冻结,作为ST康美的实际控制人，马兴田在身陷囹圄之前承诺，在2020年底前向公司累计偿还9.48亿元资金。第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结，要想动用实属不易。,第一财经,,新浪财经
40,81671062,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 03:10:26,2021-01-06 03:10:28,0.926785409451,0.016540883109,1,0.479933587834,-1,-0.529884812236,2021-01-06 03:10:30,ST康美实控人 手握粤民投股权遭冻结,作为ST康美的实际控制人，马兴田在身陷囹圄之前承诺，在2020年底前向公司累计偿还9.48亿元资金。第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结，要想动用实属不易。,第一财经,,腾讯网
41,81671196,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 03:25:11,2021-01-06 03:25:12,0.88731533289,0.0635706335306,1,0.507228299975,0,0.0533195078373,2021-01-06 03:25:15,ST康美实控人手握粤民投股权遭冻结,作为ST康美的实际控制人，马兴田在身陷囹圄之前承诺，在2020年底前向公司累计偿还9.48亿元资金。第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结，要想动用实属不易。,第一财经日报,,东方财富网
42,81673758,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 07:16:08,2021-01-06 07:16:09,0.873446941376,0.0675570517778,1,0.504280522466,-1,-0.531435126066,2021-01-06 07:18:08,ST康美实控人 手握粤民投股权遭冻结,作为ST康美的实际控制人，马兴田在身陷囹圄之前承诺，在2020年底前向公司累计偿还9.48亿元资金。第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结，要想动用实属不易。,第一财经日报,,和讯网
43,81673960,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 07:22:06,2021-01-06 07:22:07,0.884639084339,0.0698516592383,1,0.512171201408,-1,-0.529884812236,2021-01-06 07:22:17,ST康美实控人 手握粤民投股权遭冻结,作为ST康美的实际控制人，马兴田在身陷囹圄之前承诺，在2020年底前向公司累计偿还9.48亿元资金。第一财经记者独家调查发现，马兴田手握的这份粤民投股权已遭监管冻结，要想动用实属不易。,,第一财经,搜狐财经
44,81694874,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 10:56:34,2021-01-06 10:56:35,0.897305548191,0.00758909154683,1,0.456241865642,1,0.559809911251,2021-01-06 10:56:36,捷顺科技盘中异动 股价跳水5.14%,2021年01月06日早盘10时49分，捷顺科技出现异动，股价大幅下跌5.14%。过去一年内该股有3次涨停，涨停后第二交易日涨2次，跌1次，涨占比66.67%，跌占比33.33%。捷顺科技公司主营业务为智慧停车及智慧社区平台运营服务。,自选股智能写手,,腾讯网
45,81695247,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:01:26,2021-01-06 11:01:27,0.771344184875,0.144086182117,1,0.529758274555,1,0.609527939558,2021-01-06 11:01:28,熙菱信息早盘大跌5.06% 股价创7月新低,2021年01月06日早盘10时52分，熙菱信息出现异动，股价大幅下跌5.06%，创7月新低。过去一年内该股有7次涨停，涨停后第二交易日涨2次，跌5次，涨占比28.57%，跌占比71.43%。,自选股智能写手,,腾讯网
46,81695982,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:09:38,2021-01-06 11:09:39,0.832731485367,0.0785542652011,1,0.494920007885,1,0.567016863823,2021-01-06 11:09:41,恒锋信息早盘大跌5.01% 股价创7月新低,2021年01月06日早盘10时50分，恒锋信息出现异动，股价大幅下跌5.01%，创7月新低。恒锋信息公司主营业务为建筑智能化系统建设和行业信息化系统定制业务。,自选股智能写手,,腾讯网
47,81696045,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:11:03,2021-01-06 11:11:04,0.932754278183,0.0387576632202,1,0.505134802312,1,0.596541315317,2021-01-06 11:11:04,银之杰股价大跌5.03% 股价创6月新低,2021年01月06日早盘10时58分，银之杰出现异动，股价大幅下跌5.03%，创6月新低。过去一年内该股有12次涨停，涨停后第二交易日涨7次，跌5次，涨占比58.33%，跌占比41.67%。,自选股智能写手,,腾讯网
48,81696184,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:13:40,2021-01-06 11:13:41,0.993364572525,0.00304340664297,1,0.499725692905,1,0.514819264412,2021-01-06 11:13:43,诚迈科技盘中异动 早盘大跌5.03%,2021年01月06日早盘10时48分，诚迈科技出现异动，股价大幅下跌5.03%。最新的三季报显示，该股于2020年9月30日实现稀释每股收益-0.12元，营业利润-989.27万元，基本每股收益-0.12元。,自选股智能写手,,腾讯网
49,81696297,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:14:00,2021-01-06 11:14:01,0.986742377281,0.00574171356857,1,0.499112902209,1,0.591053843498,2021-01-06 11:14:07,彩讯股份早盘大幅跳水5.02% 股价创9月新低,2021年01月06日早盘10时56分，彩讯股份出现异动，股价大幅下跌5.02%，创9月新低。过去一年内该股有14次涨停，涨停后第二交易日涨11次，跌3次，涨占比78.57%，跌占比21.43%。,自选股智能写手,,腾讯网
50,81696537,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:16:03,2021-01-06 11:16:04,0.958208322525,0.0328881666064,1,0.511992327869,1,0.542357540131,2021-01-06 11:18:41,科创信息盘中异动 早盘跳水5.04%,2021年01月06日早盘10时58分，科创信息出现异动，股价大幅下跌5.04%。最新的三季报显示，该股于2020年9月30日实现稀释每股收益-0.06元，营业利润-903.09万元，基本每股收益-0.06元。,自选股智能写手,,腾讯网
51,81696691,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:18:33,2021-01-06 11:18:34,0.843300938606,0.0409134849906,1,0.462563954294,1,0.584719932079,2021-01-06 11:18:35,浩云科技大幅跳水5.1% 股价创12月新低,2021年01月06日早盘10时55分，浩云科技出现异动，股价大幅下跌5.1%，创12月新低。过去一年内该股有4次涨停，涨停后第二交易日涨2次，跌2次，涨占比50.00%，跌占比50.00%。,自选股智能写手,,腾讯网
52,81697363,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:27:16,2021-01-06 11:27:17,0.985232114792,0.00234600459225,1,0.494962061988,1,0.556330633163,2021-01-06 11:27:19,神州数码盘中异动 临近午盘跳水5.06%,2021年01月06日临近午盘11时22分，神州数码出现异动，股价大幅下跌5.06%。过去一年内该股有4次涨停，涨停后第二交易日涨3次，跌1次，涨占比75.00%，跌占比25.00%。神州数码公司主营业务为IT产品分销及服务。,自选股智能写手,,腾讯网
53,81697487,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:29:24,2021-01-06 11:29:25,0.820365428925,0.0192997790873,1,0.42948249355,1,0.584431672096,2021-01-06 11:29:26,华虹计通临近午盘跳水5.03% 股价创7月新低,2021年01月06日临近午盘11时22分，华虹计通出现异动，股价大幅下跌5.03%，创7月新低。华虹计通公司主营业务为轨道交通自动售检票系统、智慧创新相关应用系统集成以及智能终端产品等。,自选股智能写手,,腾讯网
54,81697741,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:32:30,2021-01-06 11:32:32,0.954927682877,0.037869296968,1,0.515333138406,1,0.653516668081,2021-01-06 11:32:35,格尔软件盘中异动 股价大跌5.03%,2021年01月06日早盘10时47分，格尔软件出现异动，股价大幅下跌5.03%。过去一年内该股有7次涨停，涨停后第二交易日涨3次，跌4次，涨占比42.86%，跌占比57.14%。,自选股智能写手,,腾讯网
55,81698674,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:46:11,2021-01-06 11:46:13,0.968481183052,0.0196238718927,1,0.503864463419,0,0.0760586440563,2021-01-06 11:46:14,恒生电子盘中异动 临近午盘大跌5.03%,2021年01月06日临近午盘11时14分，恒生电子出现异动，股价大幅下跌5.03%。最新的三季报显示，该股于2020年9月30日实现稀释每股收益0.41元，营业利润5.14亿元，基本每股收益0.41元，市盈率240.46。,自选股智能写手,,腾讯网
56,81698816,003032.XSHE,A,E,003032,传智教育,XSHE,799823,2021-01-06 11:48:39,2021-01-06 11:48:53,0.996195197105,0.00305937300436,1,0.501156971557,1,0.628289616108,2021-01-06 11:49:00,信息发展临近午盘跳水5.08% 股价创6月新低,2021年01月06日临近午盘11时00分，信息发展出现异动，股价大幅下跌5.08%，创6月新低。最新的三季报显示，该股于2020年9月30日实现稀释每股收益-0.03元，营业利润-230.41万元，基本每股收益-0.03元。,自选股智能写手,,腾讯网
